# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.7252172162886448,2.1756516488659345,0.22887754381195,0,3.0,0.9155541941974792,0.0,0.0,0.0
 0.07616923970989978,0.7339197764702068,2.1756864128784144,0.22887754381195,0.22850771912969933,3.0,0.9155541941974792,0.0,14.46936775587603,0.0
 0.107720422115364,0.7426220581683575,2.175790519260247,0.6854032051693373,0.323161266346092,2.999999999999999,0.9117928069375877,0.0,18.779283381757594,0.0
 0.13193175426498088,0.7513237828996863,2.1759636895280217,1.140074672656851,0.3957952627949426,2.9999999999999987,0.9079788803874626,0.0,22.182533584759984,0.0
 0.15234442222896316,0.7600246721807818,2.1762056451983263,1.592879365322442,0.45703326668688943,3.0,0.9041155179145344,0.0,25.07132270823303,0.0
 0.17033016504858176,0.7687244475282331,2.1765161077877506,2.0438057277003847,0.5109904951457452,3.0000000000000013,0.9002057885578304,0.0,27.6120303240858,0.0
 0.1865925508050539,0.7774228304586293,2.1768947988128837,2.492843216350075,0.5597776524151618,3.0000000000000036,0.8962527244002244,0.0,29.894932106813794,0.0
 0.20154956987055583,0.786119542488559,2.1773414397903137,2.9399822858335742,0.6046487096116675,2.9999999999999982,0.8922593183556138,0.0,31.975820749871986,0.0
 0.21547359364313956,0.7948143051346113,2.17785575223663,3.385214374102668,0.6464207809294187,3.0,0.8882285215059855,0.0,33.89215829362419,0.0
 0.22855383212671226,0.8035068399133752,2.1784374576684216,3.828531887306269,0.6856614963801368,3.0000000000000044,0.8841632411603241,0.0,35.67060457222767,0.0
 0.24092806301316927,0.8121968683414398,2.1790862776022775,4.269928184142523,0.7227841890395079,3.0000000000000044,0.8800663390091388,0.0,37.33097234321677,0.0
 0.25270030863156867,0.8208841119353935,2.1798019335547867,4.7093975597405455,0.758100925894706,2.9999999999999907,0.8759406290634841,0.0,38.88849066418945,0.0
 0.2639513924848353,0.8295682922118258,2.180584147042538,5.146935229130317,0.7918541774545059,3.000000000000005,0.8717888762101584,0.0,40.35518657118537,0.0
 0.2747455956155391,0.8382491306873255,2.1814326395821197,5.582537310357142,0.8242367868466173,3.0,0.8676137946492302,0.0,41.74077239705699,0.0
 0.2851350415215539,0.8469263488784815,2.1823471326901225,6.016200807251641,0.8554051245646617,2.9999999999999947,0.8634180465218281,0.0,43.05323943816469,0.0
 0.2951626907825802,0.8555996683018825,2.183327347883133,6.447923591888541,0.8854880723477404,2.999999999999989,0.8592042408756353,0.0,44.299268829160106,0.0
 0.30486444899106024,0.8642688104741179,2.1843730066777427,6.877704386881511,0.9145933469731806,3.0,0.8549749322912523,0.0,45.484524081933124,0.0
 0.314270689224871,0.8729334969117764,2.1854838305905386,7.305542747316724,0.942812067674613,3.000000000000012,0.8507326203794808,0.0,46.61386452368782,0.0
 0.3234073763392217,0.8815934491314468,2.18665954113811,7.731439042660392,0.9702221290176651,3.000000000000012,0.8464797487202899,0.0,47.69150427467193,0.0
 0.3322969134214638,0.8902483886497183,2.1878998598370467,8.155394438417995,0.9968907402643915,3.000000000000006,0.8422187042849295,0.0,48.72113286875183,0.0
 0.3409587899919155,0.8988980369831799,2.189204508203937,8.577410877699702,1.0228763699757466,3.0,0.8379518170033032,0.0,49.70600824962493,0.0
 0.34941008591862516,0.9075421156484201,2.1905732077553695,8.997491062752752,1.0482302577558755,2.9999999999999867,0.8336813591538259,0.0,50.64902948365128,0.0
 0.35766586846567006,0.9161803461620284,2.192005680007934,9.415638436388644,1.0729976053970103,3.0000000000000067,0.8294095453648312,0.0,51.552794355545224,0.0
 0.36573950893889196,0.9248124500405935,2.1935016464782184,9.831857163405259,1.097218526816676,3.0000000000000138,0.8251385321890246,0.0,52.41964551135767,0.0
 0.37364293797971626,0.9334381488007042,2.1950608286828124,10.24615211204944,1.1209288139391491,3.000000000000014,0.8208704181642734,0.0,53.25170779731406,0.0
 0.38138685344210155,0.9420571639589497,2.1966829481383052,10.658528835459483,1.144160560326305,3.0,0.816607243690129,0.0,54.05091877590284,0.0
 0.3889808911945236,0.9506692170319188,2.198367726361285,11.068993553196789,1.166942673583571,2.9999999999999853,0.81235099144367,0.0,54.81905387238101,0.0
 0.3964337666242083,0.9592740295362006,2.2001148848683414,11.477553132880818,1.1893012998726253,3.000000000000022,0.8081035862038607,0.0,55.55774725066888,0.0
 0.4037533927631569,0.9678713229883835,2.2019241451760627,11.884215071877914,1.2112601782894712,3.0000000000000075,0.8038668954650685,0.0,56.268509289346355,0.0
 0.4109469795917858,0.9764608189050572,2.2037952288010385,12.288987479168336,1.2328409387753576,2.999999999999977,0.799642729630528,0.0,56.95274128786462,0.0
 0.4180211180624191,0.9850422388028104,2.2057278572598573,12.691879057320845,1.2540633541872575,2.9999999999999845,0.7954328425401697,0.0,57.61174793725384,0.0
 0.42498185162293683,0.9936153041982316,2.207721752069108,13.092899084667776,1.2749455548688107,3.0,0.7912389319259777,0.0,58.24674793994736,0.0
 0.43183473744200623,1.0021797366079104,2.2097766347453796,13.492057397632353,1.2955042123260188,2.999999999999984,0.7870626400740327,0.0,58.85888311834885,0.0
 0.43858489909323156,1.0107352575484354,2.2118922268052614,13.889364373291786,1.3157546972796947,3.0,0.7829055543063804,0.0,59.449226247101436,0.0
