# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.25,9.5,-64.96643785852358,0,5.0,0.11070973237068713,0.0,0.0,0.0
 0.06498978920080761,1.2544681080117925,9.490432746995936,-64.96643785852358,0.3249489460040381,5.000000000000001,0.11070973237068713,0.0,2.4869553507822757,0.0
 0.09193959730099513,1.2589532841563056,9.480858175736124,-64.89941488906626,0.45969798650497573,5.000000000000001,0.11035550555086882,0.0,3.231735649070142,0.0
 0.1126392228359202,1.2634554708071752,9.47127642986377,-64.83251917130264,0.563196114179601,4.999999999999996,0.11000898943363822,0.0,3.8226484246288917,0.0
 0.13010661614426422,1.267974610338038,9.461687653022077,-64.76574746779012,0.650533080721321,4.999999999999994,0.10967009754267461,0.0,4.326948165754416,0.0
 0.14551029045794447,1.27251064512253,9.452091988854246,-64.69909656747267,0.7275514522897223,5.000000000000002,0.10933874500949367,0.0,4.773173184420756,0.0
 0.15944929492796434,1.2770635175342882,9.442489581003484,-64.63256328511885,0.7972464746398216,4.999999999999998,0.10901484919373414,0.0,5.176815065050745,0.0
 0.172279350375152,1.2816331699469476,9.432880573112985,-64.56614446079442,0.8613967518757598,4.999999999999998,0.10869832903165788,0.0,5.547452569984022,0.0
 0.18423213424581833,1.286219544734145,9.423265108825962,-64.49983695919262,0.9211606712290915,5.0,0.10838910555033328,0.0,5.891519790810011,0.0
 0.19546850318278572,1.290822584269517,9.413643331785613,-64.43363766922363,0.9773425159139285,5.000000000000005,0.10808710195715723,0.0,6.213596366775237,0.0
 0.20610552592370462,1.2954422309267,9.404015385635143,-64.36754350336736,1.030527629618523,5.000000000000003,0.10779224225173249,0.0,6.517085355501254,0.0
 0.216231541244707,1.3000784270793295,9.394381414017753,-64.30155139720927,1.081157706223535,4.999999999999995,0.10750445321882963,0.0,6.804601258949018,0.0
 0.2259151488279883,1.3047311151010426,9.384741560576645,-64.2356583088569,1.1295757441399414,5.000000000000005,0.10722366272431362,0.0,7.078206959696891,0.0
 0.2352108773607128,1.3094002373654747,9.375095968955025,-64.16986121846112,1.176054386803564,5.000000000000003,0.1069498009669904,0.0,7.339565965059232,0.0
 0.24416291772188992,1.314085736246263,9.365444782796091,-64.10415712770839,1.2208145886094495,4.999999999999991,0.1066827990950976,0.0,7.590044334080178,0.0
 0.2528076720267061,1.3187875541170433,9.355788145743054,-64.0385430592776,1.2640383601335305,5.000000000000006,0.10642259035185576,0.0,7.830781257956455,0.0
 0.261175547555312,1.3235056333514514,9.34612620143911,-63.973016056419276,1.30587773777656,4.999999999999994,0.10616910943042887,0.0,8.062739391122832,0.0
 0.2692922521715054,1.3282399163231247,9.336459093527465,-63.9075731823842,1.3464612608575268,5.000000000000007,0.10592229267172912,0.0,8.286741580818678,0.0
 0.2771797507438403,1.3329903454056986,9.326786965651321,-63.84221151999618,1.3858987537192016,5.0,0.10568207784180322,0.0,8.503498282086062,0.0
 0.28485698505984647,1.3377568629728096,9.317109961453879,-63.77692817117884,1.4242849252992322,4.999999999999993,0.10544840443427539,0.0,8.713628390327793,0.0
 0.2923404250026406,1.342539411398094,9.307428224578347,-63.711720256435996,1.461702125013203,4.999999999999993,0.10522121334349956,0.0,8.917675304857775,0.0
 0.2996444969413578,1.347337933055188,9.297741898667923,-63.6465849144832,1.4982224847067889,5.0,0.10500044685321207,0.0,9.116119554558763,0.0
 0.3067819211928776,1.3521523703177278,9.28805112736581,-63.58151930169473,1.5339096059643877,4.999999999999977,0.10478604872984583,0.0,9.30938877813348,0.0
 0.3137639810825705,1.35698266555935,9.278356054315214,-63.51652059170937,1.568819905412852,4.999999999999992,0.10457796441936561,0.0,9.49786575931439,0.0
 0.3206007398192039,1.3618287611536906,9.268656823159336,-63.45158597500001,1.6030036990960193,5.000000000000024,0.10437614040997906,0.0,9.681894951523754,0.0
 0.32730121704355497,1.3666905994743856,9.258953577541382,-63.38671265838877,1.6365060852177744,4.999999999999967,0.10418052453517422,0.0,9.86178780166128,0.0
 0.3338735338512714,1.371568122895072,9.249246461104551,-63.32189786466578,1.6693676692563564,4.999999999999983,0.1039910664828729,0.0,10.037827172946663,0.0
 0.34032503290722715,1.3764612737893858,9.239535617492045,-63.25713883213567,1.7016251645361353,5.000000000000017,0.10380771674411826,0.0,10.21027101796582,0.0
 0.34666237868743355,1.3813699945309628,9.22982119034707,-63.192432814185196,1.7333118934371674,5.000000000000018,0.10363042743519514,0.0,10.379355453579782,0.0
 0.35289164172389104,1.3862942274934398,9.220103323312829,-63.12777707891596,1.764458208619455,5.000000000000009,0.10345915187146502,0.0,10.545297381804403,0.0
 0.35901836986516494,1.391233915050453,9.210382160032523,-63.06316890868875,1.7950918493258246,5.000000000000018,0.10329384455802552,0.0,10.708296695281293,0.0
